NPD_ID,Noise Metric,Op Mode,Power Setting,Engine Type,Wight class,Number Of Engines,Landing Distance,MTOW(Ibs),L_10000ft
TRENT8,LAmax,A,22000,Jet,Heavy,2,6012,660000,49.7
TRENT8,LAmax,A,28000,Jet,Heavy,2,6012,660000,50.8
TRENT8,LAmax,D,32000,Jet,Heavy,2,6012,660000,52.6
TRENT8,PNLTM,A,7000,Jet,Heavy,2,6012,660000,54.7
TRENT8,LAmax,D,42000,Jet,Heavy,2,6012,660000,55.3
TRENT8,PNLTM,A,14000,Jet,Heavy,2,6012,660000,56.8
TRENT8,LAmax,D,52000,Jet,Heavy,2,6012,660000,57.8
TRENT8,PNLTM,A,22000,Jet,Heavy,2,6012,660000,58.7
TRENT8,PNLTM,A,28000,Jet,Heavy,2,6012,660000,59.9
TRENT8,LAmax,D,62000,Jet,Heavy,2,6012,660000,60.4
TRENT8,PNLTM,D,32000,Jet,Heavy,2,6012,660000,62
TRENT8,LAmax,D,72000,Jet,Heavy,2,6012,660000,63.8
TRENT8,EPNL,A,7000,Jet,Heavy,2,6012,660000,64
TRENT8,SEL,A,7000,Jet,Heavy,2,6012,660000,64.8
TRENT8,EPNL,A,14000,Jet,Heavy,2,6012,660000,65.2
TRENT8,PNLTM,D,42000,Jet,Heavy,2,6012,660000,65.5
TRENT8,SEL,A,14000,Jet,Heavy,2,6012,660000,66.2
TRENT8,EPNL,A,22000,Jet,Heavy,2,6012,660000,66.9
TRENT8,SEL,A,22000,Jet,Heavy,2,6012,660000,67.6
TRENT8,EPNL,A,28000,Jet,Heavy,2,6012,660000,67.8
TRENT8,LAmax,D,80000,Jet,Heavy,2,6012,660000,67.9
TRENT8,PNLTM,D,52000,Jet,Heavy,2,6012,660000,68.5
TRENT8,SEL,A,28000,Jet,Heavy,2,6012,660000,68.6
TRENT8,EPNL,D,32000,Jet,Heavy,2,6012,660000,68.9
TRENT8,SEL,D,32000,Jet,Heavy,2,6012,660000,69.1
TRENT8,PNLTM,D,62000,Jet,Heavy,2,6012,660000,71.3
TRENT8,SEL,D,42000,Jet,Heavy,2,6012,660000,71.9
TRENT8,EPNL,D,42000,Jet,Heavy,2,6012,660000,72.6
TRENT8,SEL,D,52000,Jet,Heavy,2,6012,660000,74.4
TRENT8,PNLTM,D,72000,Jet,Heavy,2,6012,660000,74.9
TRENT8,EPNL,D,52000,Jet,Heavy,2,6012,660000,75.5
TRENT8,SEL,D,62000,Jet,Heavy,2,6012,660000,77
TRENT8,EPNL,D,62000,Jet,Heavy,2,6012,660000,78.1
TRENT8,PNLTM,D,80000,Jet,Heavy,2,6012,660000,79.3
TRENT8,SEL,D,72000,Jet,Heavy,2,6012,660000,80.2
TRENT8,EPNL,D,72000,Jet,Heavy,2,6012,660000,81.3
TRENT8,SEL,D,80000,Jet,Heavy,2,6012,660000,84.2
TRENT8,EPNL,D,80000,Jet,Heavy,2,6012,660000,85
2CF68D,LAmax,A,10020,Jet,Heavy,3,5131,682400,51.7
PW4460,LAmax,A,9300,Jet,Heavy,3,4681,682400,53.2
2CF68D,LAmax,A,23190,Jet,Heavy,3,5131,682400,54.6
PW4460,LAmax,A,22400,Jet,Heavy,3,4681,682400,54.8
PW4460,LAmax,D,24960,Jet,Heavy,3,4681,682400,54.8
2CF68D,LAmax,D,25940,Jet,Heavy,3,5131,682400,55.3
2CF68D,PNLTM,A,10020,Jet,Heavy,3,5131,682400,56.1
PW4460,PNLTM,A,9300,Jet,Heavy,3,4681,682400,58.9
PW4460,LAmax,D,37100,Jet,Heavy,3,4681,682400,59.1
PW4460,PNLTM,D,24960,Jet,Heavy,3,4681,682400,60
2CF68D,LAmax,D,39180,Jet,Heavy,3,5131,682400,60.1
2CF68D,PNLTM,D,25940,Jet,Heavy,3,5131,682400,60.2
PW4460,PNLTM,A,22400,Jet,Heavy,3,4681,682400,60.8
2CF68D,PNLTM,A,23190,Jet,Heavy,3,5131,682400,61.1
2CF68D,EPNL,A,10020,Jet,Heavy,3,5131,682400,64.3
PW4460,LAmax,D,49010,Jet,Heavy,3,4681,682400,64.4
2CF68D,PNLTM,D,39180,Jet,Heavy,3,5131,682400,66
PW4460,PNLTM,D,37100,Jet,Heavy,3,4681,682400,66
2CF68D,LAmax,D,51530,Jet,Heavy,3,5131,682400,66.3
2CF68D,SEL,A,10020,Jet,Heavy,3,5131,682400,66.6
PW4460,EPNL,A,9300,Jet,Heavy,3,4681,682400,67.1
PW4460,LAmax,D,53830,Jet,Heavy,3,4681,682400,67.1
PW4460,SEL,A,9300,Jet,Heavy,3,4681,682400,68.1
PW4460,EPNL,D,24960,Jet,Heavy,3,4681,682400,68.2
2CF68D,EPNL,D,25940,Jet,Heavy,3,5131,682400,68.4
PW4460,EPNL,A,22400,Jet,Heavy,3,4681,682400,69
2CF68D,EPNL,A,23190,Jet,Heavy,3,5131,682400,69.3
2CF68D,SEL,A,23190,Jet,Heavy,3,5131,682400,69.5
PW4460,SEL,A,22400,Jet,Heavy,3,4681,682400,69.7
PW4460,SEL,D,24960,Jet,Heavy,3,4681,682400,69.7
2CF68D,SEL,D,25940,Jet,Heavy,3,5131,682400,70.2
2CF68D,LAmax,D,55500,Jet,Heavy,3,5131,682400,70.3
PW4460,PNLTM,D,49010,Jet,Heavy,3,4681,682400,72
2CF68D,PNLTM,D,51530,Jet,Heavy,3,5131,682400,73.8
PW4460,SEL,D,37100,Jet,Heavy,3,4681,682400,74
2CF68D,EPNL,D,39180,Jet,Heavy,3,5131,682400,74.2
PW4460,EPNL,D,37100,Jet,Heavy,3,4681,682400,74.2
2CF68D,SEL,D,39180,Jet,Heavy,3,5131,682400,75
PW4460,PNLTM,D,53830,Jet,Heavy,3,4681,682400,75
2CF68D,PNLTM,D,55500,Jet,Heavy,3,5131,682400,78.5
PW4460,SEL,D,49010,Jet,Heavy,3,4681,682400,79.3
PW4460,EPNL,D,49010,Jet,Heavy,3,4681,682400,80.2
2CF68D,SEL,D,51530,Jet,Heavy,3,5131,682400,81.2
2CF68D,EPNL,D,51530,Jet,Heavy,3,5131,682400,82
PW4460,SEL,D,53830,Jet,Heavy,3,4681,682400,82
PW4460,EPNL,D,53830,Jet,Heavy,3,4681,682400,83.2
2CF68D,SEL,D,55500,Jet,Heavy,3,5131,682400,85.2
2CF68D,EPNL,D,55500,Jet,Heavy,3,5131,682400,86.7
JT9DFL,LAmax,A,8000,Jet,Heavy,4,6200,733000,52.6
JT9DBD,LAmax,A,8000,Jet,Heavy,4,5727,733000,53.2
JT9DFL,LAmax,A,16000,Jet,Heavy,4,6200,733000,56.7
JT9DFL,PNLTM,A,8000,Jet,Heavy,4,6200,733000,57.5
JT9DBD,LAmax,A,14000,Jet,Heavy,4,5727,733000,57.7
JT9DBD,PNLTM,A,8000,Jet,Heavy,4,5727,733000,61
JT9DFL,LAmax,D,24000,Jet,Heavy,4,6200,733000,61.5
JT9DBD,LAmax,D,20000,Jet,Heavy,4,5727,733000,62.3
JT9DFL,PNLTM,A,16000,Jet,Heavy,4,6200,733000,63.2
JT9DBD,LAmax,D,28000,Jet,Heavy,4,5727,733000,65
JT9DFL,LAmax,D,32000,Jet,Heavy,4,6200,733000,65.3
JT9DFL,EPNL,A,8000,Jet,Heavy,4,6200,733000,65.7
JT9DBD,LAmax,D,36000,Jet,Heavy,4,5727,733000,66.5
JT9DBD,PNLTM,A,14000,Jet,Heavy,4,5727,733000,67
JT9DFL,SEL,A,8000,Jet,Heavy,4,6200,733000,67.3
JT9DFL,LAmax,D,40000,Jet,Heavy,4,6200,733000,67.5
JT9DBD,SEL,A,8000,Jet,Heavy,4,5727,733000,67.6
JT9DBD,EPNL,A,8000,Jet,Heavy,4,5727,733000,69.2
JT9DFL,PNLTM,D,24000,Jet,Heavy,4,6200,733000,69.4
JT9DFL,SEL,A,16000,Jet,Heavy,4,6200,733000,71.3
JT9DFL,EPNL,A,16000,Jet,Heavy,4,6200,733000,71.4
JT9DBD,PNLTM,D,20000,Jet,Heavy,4,5727,733000,71.8
JT9DBD,SEL,A,14000,Jet,Heavy,4,5727,733000,72.6
JT9DFL,PNLTM,D,32000,Jet,Heavy,4,6200,733000,72.8
JT9DBD,PNLTM,D,28000,Jet,Heavy,4,5727,733000,73.7
JT9DFL,PNLTM,D,40000,Jet,Heavy,4,6200,733000,74.8
JT9DBD,EPNL,A,14000,Jet,Heavy,4,5727,733000,75.2
JT9DBD,PNLTM,D,36000,Jet,Heavy,4,5727,733000,75.2
JT9DFL,SEL,D,24000,Jet,Heavy,4,6200,733000,75.9
JT9DBD,SEL,D,20000,Jet,Heavy,4,5727,733000,77.3
JT9DFL,EPNL,D,24000,Jet,Heavy,4,6200,733000,77.6
JT9DFL,SEL,D,32000,Jet,Heavy,4,6200,733000,79.1
JT9DBD,EPNL,D,20000,Jet,Heavy,4,5727,733000,80
JT9DBD,SEL,D,28000,Jet,Heavy,4,5727,733000,80
JT9DFL,EPNL,D,32000,Jet,Heavy,4,6200,733000,81
JT9DFL,SEL,D,40000,Jet,Heavy,4,6200,733000,81.1
JT9DBD,SEL,D,36000,Jet,Heavy,4,5727,733000,81.5
JT9DBD,EPNL,D,28000,Jet,Heavy,4,5727,733000,81.9
JT9DFL,EPNL,D,40000,Jet,Heavy,4,6200,733000,83
JT9DBD,EPNL,D,36000,Jet,Heavy,4,5727,733000,83.4
GE9015,LAmax,A,12000,Jet,Heavy,2,5805,775000,50.5
GE9015,LAmax,A,17333,Jet,Heavy,2,5805,775000,50.7
GE9015,LAmax,A,22667,Jet,Heavy,2,5805,775000,51
GE9015,LAmax,A,28000,Jet,Heavy,2,5805,775000,51.4
GE9015,LAmax,D,39000,Jet,Heavy,2,5805,775000,52.9
GE9015,LAmax,D,50600,Jet,Heavy,2,5805,775000,54.5
GE9015,LAmax,D,62200,Jet,Heavy,2,5805,775000,56.4
GE9015,LAmax,D,73800,Jet,Heavy,2,5805,775000,58.6
GE9015,PNLTM,A,12000,Jet,Heavy,2,5805,775000,59.1
GE9015,PNLTM,A,17333,Jet,Heavy,2,5805,775000,59.4
GE9015,PNLTM,A,22667,Jet,Heavy,2,5805,775000,59.7
GE9015,PNLTM,A,28000,Jet,Heavy,2,5805,775000,60
GE9015,PNLTM,D,39000,Jet,Heavy,2,5805,775000,61.5
GE9015,LAmax,D,85400,Jet,Heavy,2,5805,775000,62.1
GE9015,PNLTM,D,50600,Jet,Heavy,2,5805,775000,63.6
GE9015,PNLTM,D,62200,Jet,Heavy,2,5805,775000,66
GE9015,EPNL,A,12000,Jet,Heavy,2,5805,775000,66.8
GE9015,EPNL,A,17333,Jet,Heavy,2,5805,775000,67
GE9015,EPNL,A,22667,Jet,Heavy,2,5805,775000,67.5
GE9015,EPNL,A,28000,Jet,Heavy,2,5805,775000,68.2
GE9015,SEL,A,12000,Jet,Heavy,2,5805,775000,68.3
GE9015,SEL,A,17333,Jet,Heavy,2,5805,775000,68.3
GE9015,SEL,A,22667,Jet,Heavy,2,5805,775000,68.5
GE9015,PNLTM,D,73800,Jet,Heavy,2,5805,775000,68.6
GE9015,SEL,A,28000,Jet,Heavy,2,5805,775000,68.9
GE9015,SEL,D,39000,Jet,Heavy,2,5805,775000,68.9
GE9015,LAmax,D,97000,Jet,Heavy,2,5805,775000,68.9
GE9015,EPNL,D,39000,Jet,Heavy,2,5805,775000,69.3
GE9015,SEL,D,50600,Jet,Heavy,2,5805,775000,70.7
GE9015,EPNL,D,50600,Jet,Heavy,2,5805,775000,71.3
GE9015,PNLTM,D,85400,Jet,Heavy,2,5805,775000,72.5
GE9015,SEL,D,62200,Jet,Heavy,2,5805,775000,72.9
GE9015,EPNL,D,62200,Jet,Heavy,2,5805,775000,73.5
GE9015,SEL,D,73800,Jet,Heavy,2,5805,775000,75.1
GE9015,EPNL,D,73800,Jet,Heavy,2,5805,775000,75.9
GE9015,SEL,D,85400,Jet,Heavy,2,5805,775000,78.6
GE9015,EPNL,D,85400,Jet,Heavy,2,5805,775000,79.6
GE9015,PNLTM,D,97000,Jet,Heavy,2,5805,775000,79.7
GE9015,SEL,D,97000,Jet,Heavy,2,5805,775000,85.1
GE9015,EPNL,D,97000,Jet,Heavy,2,5805,775000,86.3
JT9D7Q,LAmax,A,8560,Jet,Heavy,4,6200,785000,56.7
JT9D7Q,LAmax,A,14000,Jet,Heavy,4,6200,785000,57.5
JT9D7Q,LAmax,D,24370,Jet,Heavy,4,6200,785000,61.6
JT9D7Q,PNLTM,A,8560,Jet,Heavy,4,6200,785000,62.4
JT9D7Q,PNLTM,A,14000,Jet,Heavy,4,6200,785000,64.9
JT9D7Q,LAmax,D,34850,Jet,Heavy,4,6200,785000,66
JT9D7Q,PNLTM,D,24370,Jet,Heavy,4,6200,785000,67.3
JT9D7Q,LAmax,D,40240,Jet,Heavy,4,6200,785000,68.6
JT9D7Q,EPNL,A,8560,Jet,Heavy,4,6200,785000,70.6
JT9D7Q,LAmax,D,44940,Jet,Heavy,4,6200,785000,71.4
JT9D7Q,SEL,A,8560,Jet,Heavy,4,6200,785000,71.6
JT9D7Q,PNLTM,D,34850,Jet,Heavy,4,6200,785000,72
JT9D7Q,SEL,A,14000,Jet,Heavy,4,6200,785000,72.4
JT9D7Q,EPNL,A,14000,Jet,Heavy,4,6200,785000,73.1
JT9D7Q,EPNL,D,24370,Jet,Heavy,4,6200,785000,75.5
JT9D7Q,PNLTM,D,40240,Jet,Heavy,4,6200,785000,75.7
JT9D7Q,SEL,D,24370,Jet,Heavy,4,6200,785000,76.5
JT9D7Q,EPNL,D,34850,Jet,Heavy,4,6200,785000,80.2
JT9D7Q,PNLTM,D,44940,Jet,Heavy,4,6200,785000,80.3
JT9D7Q,SEL,D,34850,Jet,Heavy,4,6200,785000,80.9
JT9D7Q,SEL,D,40240,Jet,Heavy,4,6200,785000,83.5
JT9D7Q,EPNL,D,40240,Jet,Heavy,4,6200,785000,83.9
JT9D7Q,SEL,D,44940,Jet,Heavy,4,6200,785000,86.3
JT9D7Q,EPNL,D,44940,Jet,Heavy,4,6200,785000,88.5
TRENT5,LAmax,A,3000,Jet,Heavy,4,6919,804687,48.7
TRENT5,LAmax,A,5000,Jet,Heavy,4,6919,804687,48.9
TRENT5,LAmax,A,7000,Jet,Heavy,4,6919,804687,49.3
TRENT5,LAmax,A,9000,Jet,Heavy,4,6919,804687,49.8
TRENT5,LAmax,D,30000,Jet,Heavy,4,6919,804687,53.8
TRENT5,LAmax,D,35000,Jet,Heavy,4,6919,804687,55.7
TRENT5,LAmax,D,40000,Jet,Heavy,4,6919,804687,57
TRENT5,PNLTM,A,3000,Jet,Heavy,4,6919,804687,57.9
TRENT5,PNLTM,A,5000,Jet,Heavy,4,6919,804687,58.1
TRENT5,PNLTM,A,7000,Jet,Heavy,4,6919,804687,58.4
TRENT5,PNLTM,A,9000,Jet,Heavy,4,6919,804687,59.3
TRENT5,LAmax,D,47000,Jet,Heavy,4,6919,804687,59.3
TRENT5,PNLTM,D,30000,Jet,Heavy,4,6919,804687,64.2
TRENT5,EPNL,A,3000,Jet,Heavy,4,6919,804687,65.2
TRENT5,EPNL,A,5000,Jet,Heavy,4,6919,804687,65.5
TRENT5,EPNL,A,7000,Jet,Heavy,4,6919,804687,66
TRENT5,PNLTM,D,35000,Jet,Heavy,4,6919,804687,66.2
TRENT5,SEL,A,3000,Jet,Heavy,4,6919,804687,66.3
TRENT5,SEL,A,5000,Jet,Heavy,4,6919,804687,66.5
TRENT5,EPNL,A,9000,Jet,Heavy,4,6919,804687,66.6
TRENT5,SEL,A,7000,Jet,Heavy,4,6919,804687,66.9
TRENT5,SEL,A,9000,Jet,Heavy,4,6919,804687,67.5
TRENT5,PNLTM,D,40000,Jet,Heavy,4,6919,804687,68.2
TRENT5,PNLTM,D,47000,Jet,Heavy,4,6919,804687,71.1
TRENT5,SEL,D,30000,Jet,Heavy,4,6919,804687,72
TRENT5,EPNL,D,30000,Jet,Heavy,4,6919,804687,72.3
TRENT5,SEL,D,35000,Jet,Heavy,4,6919,804687,73.8
TRENT5,EPNL,D,35000,Jet,Heavy,4,6919,804687,74.2
TRENT5,SEL,D,40000,Jet,Heavy,4,6919,804687,75.6
TRENT5,EPNL,D,40000,Jet,Heavy,4,6919,804687,76.2
TRENT5,SEL,D,47000,Jet,Heavy,4,6919,804687,77.6
TRENT5,EPNL,D,47000,Jet,Heavy,4,6919,804687,78.8
PW4056,LAmax,A,7000,Jet,Heavy,4,6989,875000,52.8
PW4056,LAmax,A,10000,Jet,Heavy,4,6989,875000,52.8
PW4056,LAmax,A,13000,Jet,Heavy,4,6989,875000,53.1
PW4056,LAmax,A,16000,Jet,Heavy,4,6989,875000,53.6
PW4056,LAmax,D,20000,Jet,Heavy,4,6989,875000,55.5
PW4056,LAmax,D,26000,Jet,Heavy,4,6989,875000,57.6
PW4056,LAmax,D,32000,Jet,Heavy,4,6989,875000,59.7
PW4056,PNLTM,A,10000,Jet,Heavy,4,6989,875000,61.9
PW4056,LAmax,D,38000,Jet,Heavy,4,6989,875000,61.9
PW4056,PNLTM,A,7000,Jet,Heavy,4,6989,875000,62
PW4056,PNLTM,A,13000,Jet,Heavy,4,6989,875000,62.5
PW4056,PNLTM,A,16000,Jet,Heavy,4,6989,875000,63.7
PW4056,LAmax,D,44000,Jet,Heavy,4,6989,875000,64.8
PW4056,PNLTM,D,20000,Jet,Heavy,4,6989,875000,66.2
PW4056,PNLTM,D,26000,Jet,Heavy,4,6989,875000,68.2
PW4056,EPNL,A,10000,Jet,Heavy,4,6989,875000,68.9
PW4056,LAmax,D,50000,Jet,Heavy,4,6989,875000,68.9
PW4056,EPNL,A,7000,Jet,Heavy,4,6989,875000,69.1
PW4056,EPNL,A,13000,Jet,Heavy,4,6989,875000,69.9
PW4056,PNLTM,D,32000,Jet,Heavy,4,6989,875000,70.3
PW4056,SEL,A,7000,Jet,Heavy,4,6989,875000,70.5
PW4056,SEL,A,10000,Jet,Heavy,4,6989,875000,70.6
PW4056,SEL,A,13000,Jet,Heavy,4,6989,875000,70.9
PW4056,SEL,A,16000,Jet,Heavy,4,6989,875000,71.4
PW4056,EPNL,A,16000,Jet,Heavy,4,6989,875000,71.5
PW4056,SEL,D,20000,Jet,Heavy,4,6989,875000,72.6
PW4056,PNLTM,D,38000,Jet,Heavy,4,6989,875000,72.7
PW4056,EPNL,D,20000,Jet,Heavy,4,6989,875000,74.1
PW4056,SEL,D,26000,Jet,Heavy,4,6989,875000,74.5
PW4056,EPNL,D,26000,Jet,Heavy,4,6989,875000,75
PW4056,PNLTM,D,44000,Jet,Heavy,4,6989,875000,75.9
PW4056,SEL,D,32000,Jet,Heavy,4,6989,875000,76.5
PW4056,EPNL,D,32000,Jet,Heavy,4,6989,875000,77.2
PW4056,SEL,D,38000,Jet,Heavy,4,6989,875000,78.8
PW4056,EPNL,D,38000,Jet,Heavy,4,6989,875000,80
PW4056,PNLTM,D,50000,Jet,Heavy,4,6989,875000,80.5
PW4056,SEL,D,44000,Jet,Heavy,4,6989,875000,81.8
PW4056,EPNL,D,44000,Jet,Heavy,4,6989,875000,83.4
PW4056,SEL,D,50000,Jet,Heavy,4,6989,875000,86.1
PW4056,EPNL,D,50000,Jet,Heavy,4,6989,875000,87
GENX67,LAmax,A,7000,Jet,Heavy,4,7900,987000,52.8
GENX67,LAmax,A,12000,Jet,Heavy,4,7900,987000,53.3
GENX67,LAmax,A,17000,Jet,Heavy,4,7900,987000,53.5
GENX67,LAmax,A,22000,Jet,Heavy,4,7900,987000,53.5
GENX67,LAmax,D,17000,Jet,Heavy,4,7900,987000,55.5
GENX67,LAmax,D,25000,Jet,Heavy,4,7900,987000,55.6
GENX67,LAmax,D,33000,Jet,Heavy,4,7900,987000,56.6
GENX67,LAmax,D,41000,Jet,Heavy,4,7900,987000,58.3
GENX67,LAmax,D,49000,Jet,Heavy,4,7900,987000,60.2
GENX67,PNLTM,A,7000,Jet,Heavy,4,7900,987000,62
GENX67,PNLTM,A,12000,Jet,Heavy,4,7900,987000,62.5
GENX67,PNLTM,A,22000,Jet,Heavy,4,7900,987000,62.6
GENX67,PNLTM,A,17000,Jet,Heavy,4,7900,987000,62.7
GENX67,LAmax,D,57000,Jet,Heavy,4,7900,987000,63.2
GENX67,PNLTM,D,17000,Jet,Heavy,4,7900,987000,64.9
GENX67,PNLTM,D,25000,Jet,Heavy,4,7900,987000,64.9
GENX67,PNLTM,D,33000,Jet,Heavy,4,7900,987000,66.1
GENX67,PNLTM,D,41000,Jet,Heavy,4,7900,987000,67.8
GENX67,EPNL,A,7000,Jet,Heavy,4,7900,987000,69
GENX67,EPNL,A,12000,Jet,Heavy,4,7900,987000,69.5
GENX67,EPNL,A,17000,Jet,Heavy,4,7900,987000,69.9
GENX67,SEL,A,7000,Jet,Heavy,4,7900,987000,70
GENX67,PNLTM,D,49000,Jet,Heavy,4,7900,987000,70
GENX67,EPNL,A,22000,Jet,Heavy,4,7900,987000,70.1
GENX67,SEL,A,12000,Jet,Heavy,4,7900,987000,70.5
GENX67,SEL,A,17000,Jet,Heavy,4,7900,987000,70.7
GENX67,SEL,A,22000,Jet,Heavy,4,7900,987000,70.8
GENX67,EPNL,D,25000,Jet,Heavy,4,7900,987000,71.5
GENX67,EPNL,D,17000,Jet,Heavy,4,7900,987000,71.6
GENX67,SEL,D,17000,Jet,Heavy,4,7900,987000,72.1
GENX67,SEL,D,25000,Jet,Heavy,4,7900,987000,72.1
GENX67,EPNL,D,33000,Jet,Heavy,4,7900,987000,72.8
GENX67,SEL,D,33000,Jet,Heavy,4,7900,987000,73.2
GENX67,PNLTM,D,57000,Jet,Heavy,4,7900,987000,73.2
GENX67,EPNL,D,41000,Jet,Heavy,4,7900,987000,74.7
GENX67,SEL,D,41000,Jet,Heavy,4,7900,987000,74.9
GENX67,SEL,D,49000,Jet,Heavy,4,7900,987000,77
GENX67,EPNL,D,49000,Jet,Heavy,4,7900,987000,77.1
GENX67,SEL,D,57000,Jet,Heavy,4,7900,987000,80.2
GENX67,EPNL,D,57000,Jet,Heavy,4,7900,987000,80.7
GP7270,LAmax,A,5500,Jet,Heavy,4,6837,1254430,48.6
TRENT9,LAmax,A,4000,Jet,Heavy,4,6752,1254430,48.6
GP7270,LAmax,A,7500,Jet,Heavy,4,6837,1254430,48.8
TRENT9,LAmax,A,6000,Jet,Heavy,4,6752,1254430,48.8
GP7270,LAmax,A,12000,Jet,Heavy,4,6837,1254430,49.1
TRENT9,LAmax,A,9000,Jet,Heavy,4,6752,1254430,49.1
GP7270,LAmax,A,14000,Jet,Heavy,4,6837,1254430,49.2
TRENT9,LAmax,A,13000,Jet,Heavy,4,6752,1254430,49.7
TRENT9,LAmax,D,40000,Jet,Heavy,4,6752,1254430,53.3
GP7270,LAmax,D,40000,Jet,Heavy,4,6837,1254430,53.9
TRENT9,LAmax,D,50000,Jet,Heavy,4,6752,1254430,55.8
GP7270,LAmax,D,50000,Jet,Heavy,4,6837,1254430,56.8
GP7270,PNLTM,A,5500,Jet,Heavy,4,6837,1254430,57.3
GP7270,PNLTM,A,7500,Jet,Heavy,4,6837,1254430,57.3
TRENT9,PNLTM,A,4000,Jet,Heavy,4,6752,1254430,57.3
TRENT9,PNLTM,A,6000,Jet,Heavy,4,6752,1254430,57.5
GP7270,PNLTM,A,12000,Jet,Heavy,4,6837,1254430,57.7
TRENT9,PNLTM,A,9000,Jet,Heavy,4,6752,1254430,57.8
GP7270,PNLTM,A,14000,Jet,Heavy,4,6837,1254430,58
TRENT9,PNLTM,A,13000,Jet,Heavy,4,6752,1254430,58.3
TRENT9,LAmax,D,60000,Jet,Heavy,4,6752,1254430,58.7
GP7270,LAmax,D,60000,Jet,Heavy,4,6837,1254430,59.7
TRENT9,LAmax,D,80000,Jet,Heavy,4,6752,1254430,62.8
TRENT9,PNLTM,D,40000,Jet,Heavy,4,6752,1254430,64.4
GP7270,EPNL,A,5500,Jet,Heavy,4,6837,1254430,64.6
GP7270,PNLTM,D,40000,Jet,Heavy,4,6837,1254430,64.7
GP7270,EPNL,A,7500,Jet,Heavy,4,6837,1254430,64.8
TRENT9,EPNL,A,4000,Jet,Heavy,4,6752,1254430,64.8
TRENT9,EPNL,A,6000,Jet,Heavy,4,6752,1254430,65
GP7270,EPNL,A,12000,Jet,Heavy,4,6837,1254430,65.2
TRENT9,EPNL,A,9000,Jet,Heavy,4,6752,1254430,65.4
GP7270,EPNL,A,14000,Jet,Heavy,4,6837,1254430,65.5
TRENT9,EPNL,A,13000,Jet,Heavy,4,6752,1254430,66.1
GP7270,SEL,A,5500,Jet,Heavy,4,6837,1254430,66.2
GP7270,SEL,A,7500,Jet,Heavy,4,6837,1254430,66.4
TRENT9,SEL,A,4000,Jet,Heavy,4,6752,1254430,66.4
TRENT9,SEL,A,6000,Jet,Heavy,4,6752,1254430,66.6
GP7270,SEL,A,12000,Jet,Heavy,4,6837,1254430,66.9
TRENT9,SEL,A,9000,Jet,Heavy,4,6752,1254430,66.9
GP7270,SEL,A,14000,Jet,Heavy,4,6837,1254430,67.2
TRENT9,PNLTM,D,50000,Jet,Heavy,4,6752,1254430,67.5
TRENT9,SEL,A,13000,Jet,Heavy,4,6752,1254430,67.7
GP7270,PNLTM,D,50000,Jet,Heavy,4,6837,1254430,68.2
GP7270,LAmax,D,80000,Jet,Heavy,4,6837,1254430,68.2
TRENT9,PNLTM,D,60000,Jet,Heavy,4,6752,1254430,70.7
TRENT9,EPNL,D,40000,Jet,Heavy,4,6752,1254430,70.8
TRENT9,SEL,D,40000,Jet,Heavy,4,6752,1254430,70.8
GP7270,SEL,D,40000,Jet,Heavy,4,6837,1254430,71
GP7270,EPNL,D,40000,Jet,Heavy,4,6837,1254430,71.1
GP7270,PNLTM,D,60000,Jet,Heavy,4,6837,1254430,71.6
TRENT9,SEL,D,50000,Jet,Heavy,4,6752,1254430,73.6
TRENT9,EPNL,D,50000,Jet,Heavy,4,6752,1254430,74.2
GP7270,SEL,D,50000,Jet,Heavy,4,6837,1254430,74.3
GP7270,EPNL,D,50000,Jet,Heavy,4,6837,1254430,74.8
TRENT9,PNLTM,D,80000,Jet,Heavy,4,6752,1254430,75.4
TRENT9,SEL,D,60000,Jet,Heavy,4,6752,1254430,76.7
GP7270,SEL,D,60000,Jet,Heavy,4,6837,1254430,76.9
TRENT9,EPNL,D,60000,Jet,Heavy,4,6752,1254430,77.7
GP7270,EPNL,D,60000,Jet,Heavy,4,6837,1254430,77.9
TRENT9,SEL,D,80000,Jet,Heavy,4,6752,1254430,80.4
GP7270,PNLTM,D,80000,Jet,Heavy,4,6837,1254430,81.3
TRENT9,EPNL,D,80000,Jet,Heavy,4,6752,1254430,81.9
GP7270,SEL,D,80000,Jet,Heavy,4,6837,1254430,85.5
GP7270,EPNL,D,80000,Jet,Heavy,4,6837,1254430,87.6
